date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:07	114832/114832	---M--	200	added ('OK')	image/jpeg	etag:%221c090-553bfb9588b40%22	https://1800remodel.com/wp-content/uploads/2017/02/large-home-residential-house-architecture-53610-e1499457797704.jpeg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/02/large-home-residential-house-architecture-53610-e1499457797704.jpg	(from https://1800remodel.com/)
09:40:08	144735/144735	---M--	200	added ('OK')	image/jpeg	etag:%222355f-553bf52e2af80%22	https://1800remodel.com/wp-content/uploads/2017/02/pexels-photo-206172-e1499456078730.jpeg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/02/pexels-photo-206172-e1499456078730.jpg	(from https://1800remodel.com/)
09:40:09	127858/127858	---M--	200	added ('OK')	image/jpeg	etag:%221f372-553bf524a1900%22	https://1800remodel.com/wp-content/uploads/2017/02/pexels-photo-259597-e1499456068820.jpeg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/02/pexels-photo-259597-e1499456068820.jpg	(from https://1800remodel.com/)
09:40:10	77167/77167	---M--	200	added ('OK')	image/jpeg	etag:%2212d6f-55aac48095840%22	https://1800remodel.com/wp-content/uploads/2017/10/proj2.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/10/proj2.jpg	(from https://1800remodel.com/)
09:40:12	364077/364077	---M--	200	added ('OK')	image/jpeg	etag:%2258e2d-553bf55450980%22	https://1800remodel.com/wp-content/uploads/2017/02/house-e1499456118211.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/02/house-e1499456118211.jpg	(from https://1800remodel.com/)
09:40:13	126847/126847	---M--	200	added ('OK')	image/jpeg	etag:%221ef7f-553bf58d89080%22	https://1800remodel.com/wp-content/uploads/2017/01/Depositphotos_8679508_original-e1499456178626.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/01/Depositphotos_8679508_original-e1499456178626.jpg	(from https://1800remodel.com/)
09:40:13	140740/140740	---M--	200	added ('OK')	image/jpeg	etag:%22225c4-553bf63655ec0%22	https://1800remodel.com/wp-content/uploads/2016/12/Depositphotos_2359001_l-2015-e1499456355494.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2016/12/Depositphotos_2359001_l-2015-e1499456355494.jpg	(from https://1800remodel.com/)
09:40:13	14454/14454	---M--	200	added ('OK')	image/png	etag:%223876-55ad3bec90e40%22	https://1800remodel.com/wp-content/uploads/2017/03/review1-1.png	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/03/review1-1.png	(from https://1800remodel.com/)
09:40:14	13166/13166	---M--	200	added ('OK')	image/png	etag:%22336e-55ad3bee792c0%22	https://1800remodel.com/wp-content/uploads/2017/03/review3-3.png	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/03/review3-3.png	(from https://1800remodel.com/)
09:40:14	14583/14583	---M--	200	added ('OK')	image/png	etag:%2238f7-55ad3bed85080%22	https://1800remodel.com/wp-content/uploads/2017/03/review2-2.png	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/03/review2-2.png	(from https://1800remodel.com/)
09:40:14	156464/156464	---M--	200	added ('OK')	image/jpeg	etag:%2226330-553bf623431c0%22	https://1800remodel.com/wp-content/uploads/2016/12/Depositphotos_8656403_l-2015-e1499456334585.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2016/12/Depositphotos_8656403_l-2015-e1499456334585.jpg	(from https://1800remodel.com/)
09:40:15	181291/181291	---M--	200	added ('OK')	image/jpeg	etag:%222c42b-5466379663000%22	https://1800remodel.com/wp-content/uploads/2015/03/remodel1.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2015/03/remodel1.jpg	(from https://1800remodel.com/)
09:40:17	154588/154588	---M--	200	added ('OK')	image/jpeg	etag:%2225bdc-553bf5a654b00%22	https://1800remodel.com/wp-content/uploads/2017/01/Depositphotos_8658095_l-2015-e1499456204954.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2017/01/Depositphotos_8658095_l-2015-e1499456204954.jpg	(from https://1800remodel.com/)
09:40:17	78760/78760	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:10%20GMT	https://1800remodel.com/1-hack-home-flippers-cabinet-refacing/	E:/thumbalt/1800remodel.com/1-hack-home-flippers-cabinet-refacing/index.html	(from https://1800remodel.com/)
09:40:18	79720/79720	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:10%20GMT	https://1800remodel.com/kitchens-your-dream-kitchen/	E:/thumbalt/1800remodel.com/kitchens-your-dream-kitchen/index.html	(from https://1800remodel.com/)
09:40:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2001:40:14%20GMT	https://1800remodel.com/blog	E:/thumbalt/1800remodel.com/blog.5b.delayed	(from https://1800remodel.com/)
09:40:20	78337/78337	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:14%20GMT	https://1800remodel.com/additions-surviving-your-room-addition/	E:/thumbalt/1800remodel.com/additions-surviving-your-room-addition/index.html	(from https://1800remodel.com/)
09:40:20	7823/7823	---M--	200	added ('OK')	image/png	etag:%221e8f-55ab376d6fcc0%22	https://1800remodel.com/wp-content/themes/tm-renovation/images/foo-logo.png	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/images/foo-logo.png	(from https://1800remodel.com/)
09:40:20	81639/81639	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:14%20GMT	https://1800remodel.com/blog/	E:/thumbalt/1800remodel.com/blog/index.html	(from https://1800remodel.com/)
09:40:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2001:40:16%20GMT	https://1800remodel.com/price-match-guarantee	E:/thumbalt/1800remodel.com/price-match-guarantee	(from https://1800remodel.com/)
09:40:21	87858/87858	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:16%20GMT	https://1800remodel.com/privacy-policy/	E:/thumbalt/1800remodel.com/privacy-policy/index.html	(from https://1800remodel.com/)
09:40:21	9026716/9026716	---M--	200	added ('OK')	image/jpeg	etag:%2289bc9c-54663922295c0%22	https://1800remodel.com/wp-content/uploads/2014/08/Depositphotos_52760047_original.jpg	E:/thumbalt/1800remodel.com/wp-content/uploads/2014/08/Depositphotos_52760047_original.jpg	(from https://1800remodel.com/)
09:40:22	7488/7488	---M--	200	added ('OK')	text/css	etag:%221d40-5433c55cab500%22	https://1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/magnific-popup.css?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/magnific-popupa78f.css	(from https://1800remodel.com/)
09:40:22	68836/68836	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:17%20GMT	https://1800remodel.com/price-match-guarantee/	E:/thumbalt/1800remodel.com/price-match-guarantee/index.html	(from https://1800remodel.com/)
09:40:23	91361/91361	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:17%20GMT	https://1800remodel.com/california-privacy-notice/	E:/thumbalt/1800remodel.com/california-privacy-notice/index.html	(from https://1800remodel.com/)
09:40:23	406/406	---M--	200	added ('OK')	text/css	etag:%22196-5433c55cab500%22	https://1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/popup.css?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/popupa78f.css	(from https://1800remodel.com/)
09:40:23	14280/14280	---M--	200	added ('OK')	application/javascript	etag:%2237c8-5b70b06e7398a%22	https://1800remodel.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3.2	E:/thumbalt/1800remodel.com/wp-content/plugins/contact-form-7/includes/js/scripts9dff.js	(from https://1800remodel.com/)
09:40:23	79443/79443	---M--	200	added ('OK')	text/css	etag:%2213653-5433c55cab500%22	https://1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/animate.css?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-content/plugins/thememove-core/popup/assets/css/animatea78f.css	(from https://1800remodel.com/)
09:40:23	884/884	---MC-	200	added ('OK')	text/javascript	date:Thu,%2006%20May%202021%2001:40:23%20GMT	https://www.google.com/recaptcha/api.js?render=6LfmsaoUAAAAADhi4EVhj-qvwafYQtn9y7GYKWQx&ver=3.0	E:/thumbalt/www.google.com/recaptcha/api10d7.js	(from https://1800remodel.com/)
09:40:24	1267/1267	---M--	200	added ('OK')	application/javascript	etag:%224f3-5b70b06e7609a%22	https://1800remodel.com/wp-content/plugins/contact-form-7/modules/recaptcha/script.js?ver=5.3.2	E:/thumbalt/1800remodel.com/wp-content/plugins/contact-form-7/modules/recaptcha/script9dff.js	(from https://1800remodel.com/)
09:40:24	77191/77191	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20May%202021%2001:40:18%20GMT	https://1800remodel.com/terms-of-service/	E:/thumbalt/1800remodel.com/terms-of-service/index.html	(from https://1800remodel.com/)
09:40:25	145872/145872	---M--	200	added ('OK')	application/javascript	etag:%22239d0-5588367ccfa40%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery5b75.js	(from https://1800remodel.com/)
09:40:26	520714/520714	---M--	200	added ('OK')	application/javascript	etag:%227f20a-558f7b1296600%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery-ui.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery-ui5b75.js	(from https://1800remodel.com/)
09:40:26	69707/69707	---M--	200	added ('OK')	application/javascript	etag:%221104b-5387545448200%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/bootstrap.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/bootstrap5b75.js	(from https://1800remodel.com/)
09:40:26	84265/84265	---M--	200	added ('OK')	application/javascript	etag:%2214929-532235103c900%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/slick.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/slick5b75.js	(from https://1800remodel.com/)
09:40:27	39773/39773	---M--	200	added ('OK')	application/javascript	etag:%229b5d-557d90f135c00%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery.formstyler.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery.formstyler5b75.js	(from https://1800remodel.com/)
09:40:29	140508/140508	---M--	200	added ('OK')	application/javascript	etag:%22224dc-5582d8abd7d00%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery.fancybox.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/jquery.fancybox5b75.js	(from https://1800remodel.com/)
09:40:29	2849/2849	---M--	200	added ('OK')	application/javascript	etag:%22b21-5576af437c9c0%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/sticky.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/sticky5b75.js	(from https://1800remodel.com/)
09:40:29	4304/4304	---M--	200	added ('OK')	application/javascript	etag:%2210d0-56f72e249de40%22	https://1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/custom.js?ver=3.0.2	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/remodel-two/js/custom5b75.js	(from https://1800remodel.com/)
09:40:29	1426/1426	---M--	200	added ('OK')	application/javascript	etag:%22592-5ba75721b6a5d%22	https://1800remodel.com/wp-includes/js/wp-embed.min.js?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-includes/js/wp-embed.mina78f.js	(from https://1800remodel.com/)
09:40:30	20218/20218	---M--	200	added ('OK')	application/javascript	etag:%224efa-5433c55cab500%22	https://1800remodel.com/wp-content/plugins/thememove-core/popup/assets/js/jquery.magnific-popup.min.js?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-content/plugins/thememove-core/popup/assets/js/jquery.magnific-popup.mina78f.js	(from https://1800remodel.com/)
09:40:31	8044/8044	---M--	200	added ('OK')	application/javascript	etag:%221f6c-552f8bf09a280%22	https://1800remodel.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.1.1	E:/thumbalt/1800remodel.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min3c21.js	(from https://1800remodel.com/)
09:40:31	1710/1710	---M--	200	added ('OK')	application/javascript	etag:%226ae-5433c55cab500%22	https://1800remodel.com/wp-content/plugins/thememove-core/popup/assets/js/js.cookie.js?ver=5.7.1	E:/thumbalt/1800remodel.com/wp-content/plugins/thememove-core/popup/assets/js/js.cookiea78f.js	(from https://1800remodel.com/)
09:40:32	18908/18908	---M--	200	added ('OK')	application/javascript	etag:%2249dc-552f8bf09a280%22	https://1800remodel.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.1.1	E:/thumbalt/1800remodel.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min3c21.js	(from https://1800remodel.com/)
09:40:33	12615/12615	---M--	200	added ('OK')	application/javascript	etag:%223147-552f8bf09a280%22	https://1800remodel.com/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min.js?ver=5.1.1	E:/thumbalt/1800remodel.com/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min3c21.js	(from https://1800remodel.com/)
09:40:33	48546/48546	---M--	200	added ('OK')	application/javascript	etag:%22bda2-5a562e79a00b3%22	https://1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.cycle2.js?ver=2.1.2	E:/thumbalt/1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.cycle2431f.js	(from https://1800remodel.com/)
09:40:34	4251/4251	---M--	200	added ('OK')	application/javascript	etag:%22109b-5a562e79a00b3%22	https://1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.cycle2.carousel.min.js?ver=1	E:/thumbalt/1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.cycle2.carousel.min68b3.js	(from https://1800remodel.com/)
09:40:34	2151/2151	---M--	200	added ('OK')	application/javascript	etag:%22867-5a562e79a00b3%22	https://1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery_shuffle.js?ver=1	E:/thumbalt/1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery_shuffle68b3.js	(from https://1800remodel.com/)
09:40:34	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%221fa1-5a562e79a00b3%22	https://1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.easing.js?ver=1	E:/thumbalt/1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery.easing68b3.js	(from https://1800remodel.com/)
09:40:35	4698/4698	---M--	200	added ('OK')	application/javascript	etag:%22125a-5a562e79a00b3%22	https://1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery_tile.js?ver=1	E:/thumbalt/1800remodel.com/wp-content/plugins/logo-slider/includes/js/lsp_jquery_tile68b3.js	(from https://1800remodel.com/)
09:40:36	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5544eec86e900%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroke.eot?d7yf1v	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-strokebb1d.eot	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/pe-icon-7-stroke.css?ver=5.7.1)
09:40:37	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5544eec86e900%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroke.eot?	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroked41d.eot	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/pe-icon-7-stroke.css?ver=5.7.1)
09:40:37	58556/58556	---M--	200	added ('OK')	application/x-font-woff	etag:%22e4bc-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroke.woff?d7yf1v	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-strokebb1d.woff	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/pe-icon-7-stroke.css?ver=5.7.1)
09:40:38	58480/58480	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e470-5544eec86e900%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroke.ttf?d7yf1v	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-strokebb1d.ttf	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/pe-icon-7-stroke.css?ver=5.7.1)
09:40:40	10396/10396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22289c-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation.eot?5x3vh0	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation8ff2.eot	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/renovation.css?ver=5.7.1)
09:40:40	10396/10396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22289c-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation.eot?	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/renovationd41d.eot	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/renovation.css?ver=5.7.1)
09:40:40	10228/10228	---M--	200	added ('OK')	application/x-font-ttf	etag:%2227f4-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation.ttf?5x3vh0	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation8ff2.ttf	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/renovation.css?ver=5.7.1)
09:40:41	10304/10304	---M--	200	added ('OK')	application/x-font-woff	etag:%222840-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation.woff?5x3vh0	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation8ff2.woff	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/renovation.css?ver=5.7.1)
09:40:41	41627/41627	---M--	200	added ('OK')	image/svg+xml	etag:%22a29b-5544eec962b40%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation.svg?5x3vh0	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/renovation8ff2.svg	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/renovation.css?ver=5.7.1)
09:40:41	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22280b4-5544eec86e900%22	https://1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-stroke.svg?d7yf1v	E:/thumbalt/1800remodel.com/wp-content/themes/tm-renovation/fonts/Pe-icon-7-strokebb1d.svg	(from https://1800remodel.com/wp-content/themes/tm-renovation/css/pe-icon-7-stroke.css?ver=5.7.1)
09:40:42	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5b70b06e7127a%22	https://1800remodel.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	E:/thumbalt/1800remodel.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	(from https://1800remodel.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3.2)
09:40:42	885/885	---M--	200	added ('OK')	image/gif	etag:%22375-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/images/ajax-loader.gif	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/images/ajax-loader.gif	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:43	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/images/loader.gif	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/images/loader.gif	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:44	58348/58348	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e3ec-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfont.eot?85610117	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.eot	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:45	34372/34372	---M--	200	added ('OK')	application/x-font-woff	etag:%228644-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfont.woff?85610117	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.woff	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:45	58188/58188	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e34c-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfont.ttf?85610117	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.ttf	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:46	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:46	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:46	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:46	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:47	326/326	---M--	200	added ('OK')	text/plain	etag:%22146-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:47	326/326	---M--	200	added ('OK')	text/plain	etag:%22146-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:47	82018/82018	---M--	200	added ('OK')	image/svg+xml	etag:%2214062-552f8c00d08c0%22	https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfont.svg?85610117	E:/thumbalt/1800remodel.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.svg	(from https://1800remodel.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.1.0.2)
09:40:47	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:47	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:48	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:48	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:48	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:48	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-552f8bfb17b40%22	https://1800remodel.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	E:/thumbalt/1800remodel.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://1800remodel.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.5)
09:40:49	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5b9eb1782ea62%22	https://1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/images/ajax-loader.gif	E:/thumbalt/1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/images/ajax-loader.gif	(from https://1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/css/slick.css?ver=2.7.2)
09:40:49	433/433	---M--	200	added ('OK')	image/png	etag:%221b1-5b9eb1782ea62%22	https://1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/images/arrow-right.png	E:/thumbalt/1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/images/arrow-right.png	(from https://1800remodel.com/wp-content/plugins/wp-logo-showcase-responsive-slider-slider/assets/css/logo-showcase.css?ver=2.7.2)
